visibility_score,visibility_label,swell_band,logged_at_utc,location,valid_time_utc,valid_time_local,wind_speed_kmh,wind_dir_deg,wind_gust_kmh,rainfall_mm,swell_height_m,swell_period_s,swell_dir_deg,wave_height_m,wind_wave_height_m,current_velocity_kmh,current_dir_deg,sea_level_height_m,sea_surface_temp_c,chlorophyll_mg_m3,chlorophyll_source,notes
65.8,Good,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-27T23:00:00Z,2026-08-28T09:00,15.9,290,37.1,0.0,0.58,9.0,257,1.5,0.88,,,,13.0,,unavailable (no satellite pass / dataset error),
65.0,Good,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T00:00:00Z,2026-08-28T10:00,15.7,298,41.8,0.1,0.58,9.15,260,1.58,0.96,,,,13.0,,unavailable (no satellite pass / dataset error),
60.7,Good,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T01:00:00Z,2026-08-28T11:00,18.3,293,40.7,0.7,0.6,9.1,260,1.6,0.98,,,,13.0,,unavailable (no satellite pass / dataset error),
62.1,Good,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T02:00:00Z,2026-08-28T12:00,14.9,255,40.3,1.2,0.6,9.0,260,1.64,1.02,,,,13.1,,unavailable (no satellite pass / dataset error),
60.2,Good,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T03:00:00Z,2026-08-28T13:00,16.4,240,45.4,0.0,0.62,8.9,260,1.66,1.04,,,,13.1,,unavailable (no satellite pass / dataset error),
58.2,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T04:00:00Z,2026-08-28T14:00,18.0,252,42.8,0.0,0.62,8.85,260,1.68,1.06,,,,13.1,,unavailable (no satellite pass / dataset error),
56.2,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T05:00:00Z,2026-08-28T15:00,19.7,252,47.5,0.0,0.64,8.85,260,1.68,1.06,,,,13.2,,unavailable (no satellite pass / dataset error),
56.5,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T06:00:00Z,2026-08-28T16:00,19.3,250,47.5,0.0,0.64,8.8,260,1.7,1.08,,,,13.2,,unavailable (no satellite pass / dataset error),
57.5,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T07:00:00Z,2026-08-28T17:00,18.2,254,47.5,0.0,0.66,8.65,258,1.72,1.1,,,,13.2,,unavailable (no satellite pass / dataset error),
60.7,Good,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T08:00:00Z,2026-08-28T18:00,15.4,265,39.2,0.0,0.7,8.45,257,1.72,1.12,,,,13.2,,unavailable (no satellite pass / dataset error),
59.8,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T09:00:00Z,2026-08-28T19:00,16.0,269,33.5,0.0,0.72,8.5,255,1.74,1.14,,,,13.1,,unavailable (no satellite pass / dataset error),
60.6,Good,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T10:00:00Z,2026-08-28T20:00,15.3,271,33.1,0.0,0.78,9.1,257,1.74,1.14,,,,13.1,,unavailable (no satellite pass / dataset error),
61.2,Good,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T11:00:00Z,2026-08-28T21:00,14.8,271,32.0,0.0,0.84,9.9,259,1.74,1.12,,,,13.1,,unavailable (no satellite pass / dataset error),
56.7,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T12:00:00Z,2026-08-28T22:00,18.7,259,34.9,0.0,0.9,10.45,261,1.74,1.12,,,,13.1,,unavailable (no satellite pass / dataset error),
55.1,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T13:00:00Z,2026-08-28T23:00,20.3,256,42.5,0.0,0.9,10.45,259,1.72,1.12,,,,13.1,,unavailable (no satellite pass / dataset error),
54.7,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T14:00:00Z,2026-08-29T00:00,20.7,253,43.9,0.0,0.88,10.15,256,1.72,1.1,,,,13.0,,unavailable (no satellite pass / dataset error),
56.5,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T15:00:00Z,2026-08-29T01:00,19.3,252,43.9,0.0,0.88,9.9,254,1.7,1.1,,,,13.0,,unavailable (no satellite pass / dataset error),
59.1,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T16:00:00Z,2026-08-29T02:00,17.2,254,41.8,0.0,0.88,9.75,254,1.68,1.08,,,,13.0,,unavailable (no satellite pass / dataset error),
59.8,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T17:00:00Z,2026-08-29T03:00,16.6,257,37.4,0.0,0.88,9.6,254,1.68,1.06,,,,13.0,,unavailable (no satellite pass / dataset error),
59.4,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T18:00:00Z,2026-08-29T04:00,17.1,253,38.5,0.0,0.88,9.5,254,1.66,1.04,,,,13.0,,unavailable (no satellite pass / dataset error),
58.3,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T19:00:00Z,2026-08-29T05:00,18.3,253,40.0,0.0,0.8,9.45,254,1.64,1.06,,,,13.0,,unavailable (no satellite pass / dataset error),
60.7,Good,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T20:00:00Z,2026-08-29T06:00,16.2,260,38.9,0.0,0.74,9.4,254,1.64,1.06,,,,12.9,,unavailable (no satellite pass / dataset error),
61.9,Good,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T21:00:00Z,2026-08-29T07:00,15.3,267,35.3,0.0,0.66,9.35,254,1.62,1.08,,,,12.9,,unavailable (no satellite pass / dataset error),
58.2,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T22:00:00Z,2026-08-29T08:00,18.9,258,42.8,0.0,0.66,9.25,254,1.58,1.08,,,,12.9,,unavailable (no satellite pass / dataset error),
56.0,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-28T23:00:00Z,2026-08-29T09:00,21.2,256,49.0,0.0,0.68,9.1,254,1.54,1.08,,,,12.9,,unavailable (no satellite pass / dataset error),
55.6,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T00:00:00Z,2026-08-29T10:00,22.1,260,51.8,0.0,0.68,9.05,254,1.5,1.08,,,,12.9,,unavailable (no satellite pass / dataset error),
54.3,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T01:00:00Z,2026-08-29T11:00,23.9,259,56.2,0.0,0.68,9.15,254,1.54,1.12,,,,12.9,,unavailable (no satellite pass / dataset error),
56.0,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T02:00:00Z,2026-08-29T12:00,23.9,258,58.3,0.0,0.68,9.3,254,1.56,1.16,,,,13.0,,unavailable (no satellite pass / dataset error),
55.0,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T03:00:00Z,2026-08-29T13:00,24.4,259,58.0,0.0,0.68,9.4,254,1.6,1.2,,,,13.0,,unavailable (no satellite pass / dataset error),
54.7,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T04:00:00Z,2026-08-29T14:00,24.5,260,57.6,0.0,0.68,9.45,254,1.62,1.22,,,,13.1,,unavailable (no satellite pass / dataset error),
55.1,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T05:00:00Z,2026-08-29T15:00,24.0,263,57.6,0.0,0.68,9.5,254,1.64,1.26,,,,13.1,,unavailable (no satellite pass / dataset error),
54.4,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T06:00:00Z,2026-08-29T16:00,24.4,264,55.8,0.0,0.68,9.5,254,1.66,1.28,,,,13.1,,unavailable (no satellite pass / dataset error),
53.7,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T07:00:00Z,2026-08-29T17:00,24.8,265,56.9,0.0,0.68,9.5,254,1.68,1.28,,,,13.1,,unavailable (no satellite pass / dataset error),
56.1,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T08:00:00Z,2026-08-29T18:00,22.7,266,56.2,0.0,0.7,9.5,255,1.68,1.28,,,,13.1,,unavailable (no satellite pass / dataset error),
56.2,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T09:00:00Z,2026-08-29T19:00,22.5,262,49.7,0.0,0.7,9.45,255,1.7,1.28,,,,13.1,,unavailable (no satellite pass / dataset error),
57.8,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T10:00:00Z,2026-08-29T20:00,21.4,260,49.7,0.0,0.68,9.3,255,1.66,1.24,,,,13.1,,unavailable (no satellite pass / dataset error),
60.1,Good,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T11:00:00Z,2026-08-29T21:00,20.0,262,46.8,0.0,0.68,9.15,255,1.6,1.18,,,,13.1,,unavailable (no satellite pass / dataset error),
58.8,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T12:00:00Z,2026-08-29T22:00,21.5,260,44.3,0.0,0.66,9.0,255,1.56,1.14,,,,13.1,,unavailable (no satellite pass / dataset error),
58.7,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T13:00:00Z,2026-08-29T23:00,21.2,264,45.7,0.0,0.66,8.95,247,1.6,1.18,,,,13.1,,unavailable (no satellite pass / dataset error),
58.9,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T14:00:00Z,2026-08-30T00:00,20.8,264,45.7,0.0,0.66,8.95,238,1.62,1.22,,,,13.0,,unavailable (no satellite pass / dataset error),
58.0,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T15:00:00Z,2026-08-30T01:00,21.3,262,46.1,0.0,0.66,9.0,230,1.66,1.26,,,,13.0,,unavailable (no satellite pass / dataset error),
58.9,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T16:00:00Z,2026-08-30T02:00,20.3,264,46.1,0.0,0.68,9.05,231,1.68,1.3,,,,13.0,,unavailable (no satellite pass / dataset error),
58.3,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T17:00:00Z,2026-08-30T03:00,20.6,265,44.6,0.0,0.7,9.15,231,1.7,1.32,,,,13.0,,unavailable (no satellite pass / dataset error),
56.1,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T18:00:00Z,2026-08-30T04:00,22.4,261,46.8,0.0,0.72,9.2,232,1.72,1.36,,,,13.0,,unavailable (no satellite pass / dataset error),
57.2,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T19:00:00Z,2026-08-30T05:00,21.4,260,49.3,0.0,0.74,9.2,232,1.72,1.32,,,,13.0,,unavailable (no satellite pass / dataset error),
57.0,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T20:00:00Z,2026-08-30T06:00,21.8,260,47.5,0.0,0.76,9.15,231,1.7,1.26,,,,13.0,,unavailable (no satellite pass / dataset error),
56.3,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T21:00:00Z,2026-08-30T07:00,22.4,258,48.6,0.0,0.78,9.15,231,1.7,1.22,,,,13.0,,unavailable (no satellite pass / dataset error),
55.0,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T22:00:00Z,2026-08-30T08:00,23.7,259,55.1,0.0,0.78,9.25,231,1.68,1.18,,,,13.0,,unavailable (no satellite pass / dataset error),
54.5,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-29T23:00:00Z,2026-08-30T09:00,24.3,258,55.1,0.0,0.8,9.35,231,1.66,1.16,,,,13.0,,unavailable (no satellite pass / dataset error),
56.1,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-30T00:00:00Z,2026-08-30T10:00,23.1,260,56.5,0.0,0.8,9.45,231,1.64,1.12,,,,13.0,,unavailable (no satellite pass / dataset error),
57.2,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-30T01:00:00Z,2026-08-30T11:00,22.3,263,53.3,0.0,0.8,9.5,231,1.62,1.12,,,,13.0,,unavailable (no satellite pass / dataset error),
57.0,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-30T02:00:00Z,2026-08-30T12:00,22.7,266,54.0,0.0,0.82,9.55,231,1.6,1.1,,,,13.0,,unavailable (no satellite pass / dataset error),
55.7,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-30T03:00:00Z,2026-08-30T13:00,24.0,267,56.9,0.0,0.82,9.6,231,1.58,1.1,,,,13.1,,unavailable (no satellite pass / dataset error),
54.8,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-30T04:00:00Z,2026-08-30T14:00,24.6,264,58.0,0.0,0.82,9.6,231,1.6,1.12,,,,13.1,,unavailable (no satellite pass / dataset error),
54.6,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-30T05:00:00Z,2026-08-30T15:00,24.8,260,58.0,0.0,0.84,9.6,232,1.6,1.16,,,,13.1,,unavailable (no satellite pass / dataset error),
55.5,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-30T06:00:00Z,2026-08-30T16:00,23.8,259,58.0,0.0,0.84,9.65,232,1.62,1.18,,,,13.1,,unavailable (no satellite pass / dataset error),
56.6,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-30T07:00:00Z,2026-08-30T17:00,23.0,260,55.1,0.0,0.84,9.8,232,1.6,1.16,,,,13.1,,unavailable (no satellite pass / dataset error),
59.4,Fair,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-30T08:00:00Z,2026-08-30T18:00,20.6,264,54.7,0.0,0.82,10.05,232,1.6,1.12,,,,13.1,,unavailable (no satellite pass / dataset error),
60.1,Good,,2026-08-30T09:10:10Z,Wilsons Prom (East - Sealers Cove),2026-08-30T09:00:00Z,2026-08-30T19:00,20.2,265,44.3,0.0,0.82,10.2,232,1.58,1.1,,,,13.1,,unavailable (no satellite pass / dataset error),
74.2,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-27T14:00:00Z,2026-08-28T00:00,6.9,311,10.8,0.0,1.5,7.8,153,1.68,0.02,,,,14.8,,unavailable (no satellite pass / dataset error),
73.5,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-27T15:00:00Z,2026-08-28T01:00,7.9,297,13.3,0.0,1.48,7.8,152,1.64,0.02,,,,14.8,,unavailable (no satellite pass / dataset error),
73.4,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-27T16:00:00Z,2026-08-28T02:00,8.3,294,14.4,0.0,1.48,7.85,152,1.6,0.02,,,,14.8,,unavailable (no satellite pass / dataset error),
72.1,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-27T17:00:00Z,2026-08-28T03:00,10.0,291,17.3,0.0,1.46,7.95,152,1.54,0.02,,,,14.8,,unavailable (no satellite pass / dataset error),
72.8,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-27T18:00:00Z,2026-08-28T04:00,9.8,308,18.7,0.0,1.46,8.0,152,1.5,0.02,,,,14.8,,unavailable (no satellite pass / dataset error),
72.0,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-27T19:00:00Z,2026-08-28T05:00,10.9,309,20.2,0.0,1.42,8.0,152,1.46,0.02,,,,14.8,,unavailable (no satellite pass / dataset error),
72.3,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-27T20:00:00Z,2026-08-28T06:00,11.0,312,20.2,0.0,1.4,8.05,153,1.42,0.04,,,,14.8,,unavailable (no satellite pass / dataset error),
71.6,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-27T21:00:00Z,2026-08-28T07:00,12.0,315,21.2,0.0,1.36,8.0,153,1.38,0.04,,,,14.8,,unavailable (no satellite pass / dataset error),
74.3,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-27T22:00:00Z,2026-08-28T08:00,10.0,309,22.3,0.0,1.32,7.9,153,1.34,0.04,,,,14.8,,unavailable (no satellite pass / dataset error),
75.6,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-27T23:00:00Z,2026-08-28T09:00,9.0,283,22.7,0.0,1.3,7.8,154,1.32,0.06,,,,14.8,,unavailable (no satellite pass / dataset error),
74.6,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T00:00:00Z,2026-08-28T10:00,10.3,269,31.0,0.0,1.26,7.75,154,1.28,0.06,,,,14.8,,unavailable (no satellite pass / dataset error),
71.1,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T01:00:00Z,2026-08-28T11:00,13.5,245,33.5,0.0,1.22,7.75,153,1.26,0.1,,,,14.8,,unavailable (no satellite pass / dataset error),
69.2,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T02:00:00Z,2026-08-28T12:00,15.2,230,37.1,0.0,1.18,7.85,152,1.26,0.16,,,,14.8,,unavailable (no satellite pass / dataset error),
67.7,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T03:00:00Z,2026-08-28T13:00,16.7,230,40.3,0.0,1.14,7.95,151,1.24,0.2,,,,14.9,,unavailable (no satellite pass / dataset error),
65.1,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T04:00:00Z,2026-08-28T14:00,19.0,235,43.9,0.0,1.1,8.1,150,1.24,0.28,,,,14.9,,unavailable (no satellite pass / dataset error),
63.0,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T05:00:00Z,2026-08-28T15:00,20.6,237,46.8,0.0,1.04,8.25,149,1.26,0.34,,,,15.0,,unavailable (no satellite pass / dataset error),
65.2,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T06:00:00Z,2026-08-28T16:00,18.7,251,47.2,0.0,1.0,8.4,148,1.26,0.42,,,,15.0,,unavailable (no satellite pass / dataset error),
67.6,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T07:00:00Z,2026-08-28T17:00,16.6,251,41.4,0.0,0.96,8.55,147,1.26,0.42,,,,15.0,,unavailable (no satellite pass / dataset error),
66.3,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T08:00:00Z,2026-08-28T18:00,17.9,240,36.0,0.0,0.92,8.65,145,1.24,0.42,,,,15.0,,unavailable (no satellite pass / dataset error),
68.1,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T09:00:00Z,2026-08-28T19:00,16.3,244,37.1,0.0,0.88,8.45,144,1.24,0.42,,,,15.0,,unavailable (no satellite pass / dataset error),
68.2,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T10:00:00Z,2026-08-28T20:00,15.9,245,32.8,0.0,0.9,7.65,164,1.28,0.4,,,,15.0,,unavailable (no satellite pass / dataset error),
70.4,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T11:00:00Z,2026-08-28T21:00,13.8,249,31.7,0.0,0.92,6.6,185,1.3,0.38,,,,14.9,,unavailable (no satellite pass / dataset error),
68.7,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T12:00:00Z,2026-08-28T22:00,14.9,252,29.9,0.0,0.94,5.75,205,1.34,0.36,,,,14.9,,unavailable (no satellite pass / dataset error),
69.6,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T13:00:00Z,2026-08-28T23:00,14.1,251,30.2,0.0,0.96,5.45,204,1.34,0.36,,,,14.9,,unavailable (no satellite pass / dataset error),
69.0,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T14:00:00Z,2026-08-29T00:00,14.6,246,30.6,0.0,0.96,5.35,204,1.34,0.34,,,,14.9,,unavailable (no satellite pass / dataset error),
69.4,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T15:00:00Z,2026-08-29T01:00,14.3,251,31.0,0.0,0.98,5.35,203,1.34,0.34,,,,14.9,,unavailable (no satellite pass / dataset error),
70.0,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T16:00:00Z,2026-08-29T02:00,13.9,256,29.2,0.0,0.98,5.3,203,1.32,0.34,,,,14.9,,unavailable (no satellite pass / dataset error),
68.5,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T17:00:00Z,2026-08-29T03:00,15.2,256,31.3,0.0,0.98,5.3,204,1.32,0.34,,,,14.8,,unavailable (no satellite pass / dataset error),
67.4,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T18:00:00Z,2026-08-29T04:00,16.4,258,34.2,0.0,0.98,5.3,204,1.3,0.34,,,,14.8,,unavailable (no satellite pass / dataset error),
66.4,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T19:00:00Z,2026-08-29T05:00,17.1,263,35.3,0.0,0.98,5.35,204,1.32,0.38,,,,14.8,,unavailable (no satellite pass / dataset error),
65.1,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T20:00:00Z,2026-08-29T06:00,18.0,263,37.4,0.0,1.0,5.5,205,1.34,0.4,,,,14.8,,unavailable (no satellite pass / dataset error),
65.2,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T21:00:00Z,2026-08-29T07:00,17.8,264,37.8,0.0,1.0,5.55,205,1.36,0.44,,,,14.8,,unavailable (no satellite pass / dataset error),
68.2,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T22:00:00Z,2026-08-29T08:00,15.3,261,38.5,0.0,0.96,5.55,205,1.34,0.46,,,,14.8,,unavailable (no satellite pass / dataset error),
57.6,Fair,,2026-08-30T09:10:10Z,Mallacoota,2026-08-28T23:00:00Z,2026-08-29T09:00,24.8,250,54.0,0.0,0.92,5.5,205,1.32,0.5,,,,14.8,,unavailable (no satellite pass / dataset error),
64.1,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T00:00:00Z,2026-08-29T10:00,19.3,249,56.2,0.0,0.88,5.5,205,1.3,0.52,,,,14.8,,unavailable (no satellite pass / dataset error),
66.2,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T01:00:00Z,2026-08-29T11:00,17.6,247,45.0,0.0,0.86,5.7,208,1.28,0.54,,,,14.8,,unavailable (no satellite pass / dataset error),
67.8,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T02:00:00Z,2026-08-29T12:00,16.2,243,42.1,0.0,0.82,5.95,211,1.28,0.54,,,,14.9,,unavailable (no satellite pass / dataset error),
67.1,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T03:00:00Z,2026-08-29T13:00,17.0,230,40.7,0.0,0.8,6.1,214,1.26,0.56,,,,14.9,,unavailable (no satellite pass / dataset error),
64.4,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T04:00:00Z,2026-08-29T14:00,19.4,227,45.7,0.0,0.82,6.1,212,1.26,0.56,,,,14.9,,unavailable (no satellite pass / dataset error),
65.0,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T05:00:00Z,2026-08-29T15:00,18.9,235,46.1,0.0,0.82,6.0,211,1.26,0.58,,,,15.0,,unavailable (no satellite pass / dataset error),
67.9,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T06:00:00Z,2026-08-29T16:00,16.3,237,43.9,0.0,0.84,5.95,209,1.26,0.58,,,,15.0,,unavailable (no satellite pass / dataset error),
69.1,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T07:00:00Z,2026-08-29T17:00,14.9,239,36.7,0.0,0.94,5.95,207,1.3,0.54,,,,15.0,,unavailable (no satellite pass / dataset error),
71.3,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T08:00:00Z,2026-08-29T18:00,12.6,246,31.0,0.0,1.04,5.95,204,1.34,0.52,,,,15.0,,unavailable (no satellite pass / dataset error),
71.5,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T09:00:00Z,2026-08-29T19:00,12.1,249,24.8,0.0,1.14,5.95,202,1.38,0.48,,,,14.9,,unavailable (no satellite pass / dataset error),
69.1,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T10:00:00Z,2026-08-29T20:00,14.2,254,27.7,0.0,1.16,6.0,202,1.38,0.44,,,,14.9,,unavailable (no satellite pass / dataset error),
69.3,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T11:00:00Z,2026-08-29T21:00,13.8,255,27.7,0.0,1.2,6.0,201,1.4,0.4,,,,14.9,,unavailable (no satellite pass / dataset error),
69.0,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T12:00:00Z,2026-08-29T22:00,14.1,259,29.5,0.0,1.22,6.05,201,1.4,0.36,,,,14.9,,unavailable (no satellite pass / dataset error),
69.0,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T13:00:00Z,2026-08-29T23:00,14.1,260,28.8,0.0,1.2,6.05,201,1.4,0.38,,,,14.9,,unavailable (no satellite pass / dataset error),
68.9,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T14:00:00Z,2026-08-30T00:00,14.0,258,28.4,0.0,1.2,6.1,200,1.42,0.4,,,,14.8,,unavailable (no satellite pass / dataset error),
68.5,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T15:00:00Z,2026-08-30T01:00,14.3,258,29.2,0.0,1.18,6.1,200,1.42,0.42,,,,14.8,,unavailable (no satellite pass / dataset error),
68.2,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T16:00:00Z,2026-08-30T02:00,14.8,260,30.2,0.0,1.16,6.1,202,1.4,0.44,,,,14.8,,unavailable (no satellite pass / dataset error),
67.8,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T17:00:00Z,2026-08-30T03:00,15.5,261,31.7,0.0,1.14,6.15,203,1.36,0.48,,,,14.8,,unavailable (no satellite pass / dataset error),
68.1,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T18:00:00Z,2026-08-30T04:00,15.4,265,32.4,0.0,1.12,6.15,205,1.34,0.5,,,,14.8,,unavailable (no satellite pass / dataset error),
68.3,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T19:00:00Z,2026-08-30T05:00,15.2,266,31.3,0.0,1.1,6.15,204,1.34,0.54,,,,14.8,,unavailable (no satellite pass / dataset error),
69.6,Good,,2026-08-30T09:10:10Z,Mallacoota,2026-08-29T20:00:00Z,2026-08-30T06:00,14.3,259,31.0,0.0,1.08,6.15,204,1.32,0.56,,,,14.8,,unavailable (no satellite pass / dataset error),
